,id,text,annotations,meta,annotation_approver,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7,aspect8,aspect9
2567,888636,hộp hàng vỡ hộp gói bầm dập hộp máy nguyên chưa sản_phẩm,"[{'label': 335, 'user': 15}]","{'review_id': 2746, 'comment': 'Chỉ mới mở hộp. Hàng dễ vỡ nhưng hộp gói bị bầm dập. Hộp máy thì vẫn con nguyên. Chưa đánh giá sản phẩm được', 'annotations': {'16': ['ship -'], '21': ['other']}}",,0,0,0,1,0,0,0,0,0
2568,888635,shop uy_tín giao hàng đúng sản_phẩm đẹp chất_lượng hàng test đúng như shop mô_tả niềm shop shop giao hàng đúng như quảng_cáo bình_chọn shop 5,"[{'label': 340, 'user': 15}, {'label': 344, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 1134, 'comment': 'Shop uy tín giao hàng đúng ngày,, sản phẩm đẹp, chất lượng rất tốt,mình rất bất ngờ khi nhận được hàng, test qua thì đúng như những gì shop mô tả, mọi người nên đặt niềm tin vào shop này nhé... Cảm ơn shop khi giao hàng đúng như quảng cáo, bình chọn shop 5 sao...', 'annotations': {'24': ['mẫu mã +', 'ship +'], '26': ['ship +']}}",,0,1,0,1,0,0,1,0,0
2569,888634,tốt sop hàng chất_lượng nhanh tróng,"[{'label': 331, 'user': 15}]","{'review_id': 1902, 'comment': 'Tốt cảm ơn sop hàng chất lượng và nhanh tróng', 'annotations': {'26': ['other'], '24': ['typo']}}",,0,0,0,0,0,0,0,0,1
2570,888633,máy mượt lắm pin ổn chủ shop dễ_thương nhiệt_tình chu_đáo chiều shop máy đẹp cài_đặt sẵn phần_mềm hài_lòng mom mua bé học_tập giải_trí shop tin_cậy mua,"[{'label': 340, 'user': 15}, {'label': 344, 'user': 15}, {'label': 342, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 2835, 'comment': 'Máy mượt lắm nhé. Pin cũng ổn. Chủ shop rất dễ thương, nhiệt tình, chu đáo và chiều lòng khách. Cảm ơn shop đã chọn cho mình máy đẹp, lại còn cài đặt sẵn hết các phần mềm cho nữa. Thực sự hài lòng. Các mom nên mua cho bé về học tập và giải trí nhé. Shop đáng tin cậy nên mua ạ.', 'annotations': {'16': ['mẫu mã +', 'dịch vụ +', 'cấu hình +', 'hiệu năng +'], '21': ['dịch vụ +', 'cấu hình +', 'hiệu năng +']}}",,1,1,1,0,0,0,1,0,0
2572,888631,tuyệt chất_lượng tốt đúng như shop quảng_bá hoàn_thiện chi_tiết shop uy_tín giao hàng đúng hẹn sản_phẩm đẹp không chê hài_lòng lắm giới_thiệu bạn_bè người_thân ủng_hộ shop,"[{'label': 340, 'user': 15}, {'label': 344, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 2708, 'comment': 'Thật tuyệt, chất lượng rất tốt, đúng như shop quảng bá, hoàn thiện đến từng chi tiết, shop rất uy tín, giao hàng đúng hẹn sản phẩm đẹp không chê vào đâu được, mình hài lòng lắm ,sẽ giới thiệu bạn bè người thân ủng hộ shop,', 'annotations': {'16': ['mẫu mã +', 'ship +', 'chính hãng +'], '21': ['dịch vụ +']}}",,0,1,0,1,0,0,1,0,0
2573,888630,hàng đẹp ổn nha,"[{'label': 344, 'user': 15}]","{'review_id': 1457, 'comment': 'Hàng đẹp, ổn cả nha', 'annotations': {'26': ['mẫu mã +'], '24': ['mẫu mã +']}}",,0,1,0,0,0,0,0,0,0
2574,888629,sản_phẩm tốt mượt nhanh shop hướng_dẫn up tiếng việt không ?,"[{'label': 342, 'user': 15}]","{'review_id': 346, 'comment': 'Sản phẩm tốt, mượt, nhanh. Shop có thể hướng dẫn up tiếng việt không ?', 'annotations': {'18': ['hiệu năng +'], '22': ['hiệu năng +']}}",,0,0,1,0,0,0,0,0,0
2575,888628,vỏ lởm kênh hở ọp_ẹp,"[{'label': 345, 'user': 15}]","{'review_id': 1635, 'comment': 'vỏ ngoài lởm quá. kênh hở. ọp ẹp.', 'annotations': {'26': ['mẫu mã -'], '24': ['other']}}",,0,1,0,0,0,0,0,0,0
2576,888627,máy đẹp shop cầm sản_phẩm bề_ngoài máy mới_tinh test ứng_dụng hoạt_động ổn_định màu_sắc rực_rỡ cảm_ứng lướt êm_ái camera chụp ảnh nét hài_lòng sản_phẩm shop giao hàng uy_tín đúng hẹn chất_lượng đúng như quảng_cáo 5,"[{'label': 344, 'user': 15}, {'label': 342, 'user': 15}, {'label': 334, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 2278, 'comment': 'Máy quá đẹp shop ơi, cầm sản phẩm trong tay thật thích, bề ngoài máy mới tinh test qua các ứng dụng hoạt động rất ổn định, màu sắc rực rỡ, cảm ứng lướt êm ái, camera trước sau chụp ảnh rất nét, thật là hài lòng với sản phẩm, shop giao hàng uy tín đúng hẹn chất lượng đúng như quảng cáo, 5 sao luôn', 'annotations': {'16': ['ship +', 'cấu hình +', 'mẫu mã +', 'hiệu năng +'], '21': ['cấu hình +', 'mẫu mã +']}}",,1,1,1,1,0,0,0,0,0
2577,888626,ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok,"[{'label': 330, 'user': 15}]","{'review_id': 762, 'comment': 'OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK', 'annotations': {'18': ['trash'], '22': ['trash']}}",,0,0,0,0,0,0,0,0,0
2578,888625,sản_phẩm nguyên seal chất_lượng,"[{'label': 338, 'user': 15}]","{'review_id': 2801, 'comment': 'sản phẩm nguyên seal. chất lượng', 'annotations': {'16': ['chính hãng +'], '21': ['trash']}}",,0,0,0,0,0,1,0,0,0
2579,888624,mua online run vãi bắt đủ tiền bóc hộp video bó hộp sợ ta cục hàng đẹp ae yên_tâm shop rẻ uy_tín tuần shop cài tiếng việt không !,"[{'label': 332, 'user': 15}, {'label': 344, 'user': 15}]","{'review_id': 966, 'comment': 'Mua online run vãi, bắt trả đủ tiền mới cho bóc hộp, quay video bó hộp mà chỉ sợ mở ta là cục gạch.\xa0\nMay quá mở ra hàng đẹp, ae yên tâm shop này bán rẻ mà uy tín nhé!\nChờ tuần nữa để xem shop có hỗ trợ cài tiếng việt ko thôi!', 'annotations': {'18': ['giá +', 'mẫu mã +'], '22': ['giá +']}}",,0,1,0,0,1,0,0,0,0
2580,888623,đẹp shop giao hàng đúng hẹn sản_phẩm đóng_gói gọn_gàng chắc_chắn chất_lượng tốt test chức_năng ổn_định màn_hình cảm_ứng nhạy sắc nét camera đều tuyệt_vời ứng_dụng hoạt_động chuẩn mạng game lướt web mượt_mà vừa_ý hài_lòng sản ơn shop,"[{'label': 342, 'user': 15}, {'label': 344, 'user': 15}, {'label': 334, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 2207, 'comment': 'đẹp quá, shop giao hàng đúng hẹn, sản phẩm đóng gói gọn gàng chắc chắn, chất lượng tốt, test các chức năng ổn định, màn hình cảm ứng nhạy, sắc nét, camera trước sau đều tuyệt vời, ứng dụng hoạt động chuẩn lên mạng chơi game lướt web mượt mà lắm,mình rất vừa ý và hài lòng sản phẩm,cảm ơn shop nhé,', 'annotations': {'16': ['hiệu năng +', 'cấu hình +', 'ship +', 'mẫu mã +'], '21': ['hiệu năng +', 'cấu hình +', 'ship +']}}",,1,1,1,1,0,0,0,0,0
2581,888622,shop gói hàng kĩ sản_phẩm nguyên seal đủ phụ_kiện đẹp đợt giảm_giá đặt_hàng dùm,"[{'label': 338, 'user': 15}, {'label': 336, 'user': 15}, {'label': 344, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 1724, 'comment': 'Shop gói hàng kĩ sản phẩm nguyên Seal đẹp,đầy đủ phụ kiện bạn mình thấy đẹp nhờ nếu có đợt giảm giá đặt hàng dùm.', 'annotations': {'26': ['phụ kiện +', 'chính hãng +', 'ship +'], '24': ['phụ kiện +', 'mẫu mã +', 'ship +']}}",,0,1,0,1,0,1,0,1,0
2582,888621,shop dễ_thương uy_tín hàng chất_lượng chuẩn test đúng hàng hãng chi tự_tin mua hàng shop 5 *,"[{'label': 338, 'user': 15}, {'label': 340, 'user': 15}]","{'review_id': 42, 'comment': 'Shop dễ thương  uy tín, bán hàng chất lượng rất tốt,hàng chuẩn test qua đúng hàng chính hãng  anh chi em cứ tự tin mua hàng của shop,5*', 'annotations': {'18': ['chính hãng +', 'dịch vụ +'], '22': ['chính hãng +', 'dịch vụ +']}}",,0,0,0,0,0,1,1,0,0
2583,888620,máy đẹp ok gói chắc_chắn mua giá sale hời,"[{'label': 332, 'user': 15}, {'label': 344, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 1323, 'comment': 'Máy đẹp xài ok,lại dc sale,đóng gói chắc chắn ,mua giá sale quá hời rồi', 'annotations': {'24': ['ship +'], '26': ['giá +', 'ship +', 'mẫu mã +']}}",,0,1,0,1,1,0,0,0,0
2584,888619,máy đẹp hình_thức sang_trọng chức_năng hoàn_thiện test sản_phẩm không lỗi đồng_tiền bát gạo shop uy_tín giao hàng đúng như quảng_cáo nhân_viên shop nhiệt_tình vui_vẻ tâm khách_hàng chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm shop,"[{'label': 332, 'user': 15}, {'label': 340, 'user': 15}, {'label': 344, 'user': 15}]","{'review_id': 2973, 'comment': 'Máy rất đẹp, hình thức sang trọng, các chức năng hoàn thiện, test qua sản phẩm ko có lỗi gì, thật đáng đồng tiền bát gạo, shop uy tín giao hàng đúng như Quảng cáo, nhân viên shop nhiệt tình ,vui vẻ có tâm với khách hàng, chế độ hậu mãi rõ ràng mình an tâm khi sử dụng sản phẩm của shop', 'annotations': {'16': ['dịch vụ +', 'giá +', 'mẫu mã +'], '21': ['dịch vụ +', 'mẫu mã +']}}",,0,1,0,0,1,0,1,0,0
2585,888618,shop đóng_gói hàng giao hàng nhanh điện_thoại hãng vmart bảo_hành như sản_phẩm tốt không,"[{'label': 334, 'user': 15}]","{'review_id': 359, 'comment': 'Shop đóng gói hàng và giao hàng rất nhanh nhưng điện thoại hãng vmart  này bảo hành như thế nào sản phẩm xài có được tốt không nữa.', 'annotations': {'18': ['ship +'], '22': ['ship +']}}",,0,0,0,1,0,0,0,0,0
2586,888617,giao hàng nhanh shop khách_hàng nhiệt_tình,"[{'label': 340, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 1358, 'comment': 'Giao hàng nhanh, shop quan tâm khách hàng, nhiệt tình', 'annotations': {'24': ['dịch vụ +', 'ship +'], '26': ['dịch vụ +', 'ship +']}}",,0,0,0,1,0,0,1,0,0
2587,888616,sản_phẩm oke ngon tốt chs game mượt_mà pin không chai mấy tóm ngon tầm giá shiper shop thân_thiện,"[{'label': 346, 'user': 15}, {'label': 340, 'user': 15}, {'label': 342, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 708, 'comment': 'Sản phẩm dùng ok ngon tốt chs game mượt mà pin k chai mấy dùng vẫn đc tóm lại là rất ngon trong tầm giá shiper và shop thân thiện', 'annotations': {'18': ['giá +', 'dịch vụ +', 'ship +', 'cấu hình +', 'hiệu năng +'], '22': ['ship +', 'dịch vụ +', 'hiệu năng +']}}",,1,0,1,1,0,0,1,0,0
2588,888615,máy tốt 😀 ko xước cạnh nhiệt_tình 😘 5 ⭐,"[{'label': 340, 'user': 15}, {'label': 344, 'user': 15}]","{'review_id': 41, 'comment': 'Máy rất đẹp☺️\nDùng tốt 😀\nKo xước ở các cạnh của máy😊\nShop nhiệt tình 😘\n5⭐⭐⭐⭐⭐', 'annotations': {'18': ['dịch vụ +', 'mẫu mã +'], '22': ['dịch vụ +', 'hiệu năng +']}}",,0,1,0,0,0,0,1,0,0
2589,888614,hàng đẹp chất_lượng ok giá rẻ đồng_tiền bát gạo nha mn nhu_cầu mua hàng shop ủng_hộ shop 5,"[{'label': 332, 'user': 15}, {'label': 344, 'user': 15}]","{'review_id': 2779, 'comment': 'Hàng đẹp, chất lượng ok. Giá lại rẻ. Đáng đồng tiền bát gạo nha mn. Ai có nhu cầu nên mua hàng của shop nhé. Ủng hộ shop 5 sao', 'annotations': {'16': ['giá +'], '21': ['giá +', 'mẫu mã +']}}",,0,1,0,0,1,0,0,0,0
2591,888612,poco x3 hoàn_hảo tầm giá tốt loa kép nghe camera lồi ngầu không đẹp,"[{'label': 345, 'user': 15}, {'label': 342, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 2907, 'comment': 'Poco x3 hoàn hảo trong tầm giá. Hiệu\xa0năng tốt, máy\xa0trang bị\xa0loa kép nghe khá hay,\xa0cụm camera lồi ngầu quá nhưng không đẹp.', 'annotations': {'16': ['giá +', 'hiệu năng +'], '21': ['cấu hình +', 'hiệu năng +']}}",,1,1,1,0,0,0,0,0,0
2592,888611,chất_lượng tương_xứng giá_thành túi_tiền ủng_hộ hàng việt_nam chất_lượng lứa học_sinh sinh_viên,"[{'label': 332, 'user': 15}]","{'review_id': 2515, 'comment': 'Chất lượng tương xứng với giá thành. Phù hợp túi tiền ủng hộ hàng Việt Nam chất lượng cao phù hợp với lứa tuổi học sinh sinh viên', 'annotations': {'16': ['giá +'], '21': ['trash']}}",,0,0,0,0,1,0,0,0,0
2593,888610,san pham minh thich nhumg hoi nho va khong biet ten hang la gi ko dung lenovo ma minh ao uoc nhung cung oke,"[{'label': 331, 'user': 15}]","{'review_id': 1684, 'comment': 'San pham nay minh thich .nhumg hoi nho va khong biet ten hang la gi  .ko dung lenovo ma minh ao uoc nhung cung dc ok', 'annotations': {'26': ['typo'], '24': ['typo']}}",,0,0,0,0,0,0,0,0,1
2594,888609,chất_lượng sản_phẩm ok shop giao hàng nhanh_chóng sp ổn_áp,"[{'label': 334, 'user': 15}]","{'review_id': 2894, 'comment': 'Chất lượng sp ok. Shop giao hàng nhanh chóng. Sp dùng rất ổn áp', 'annotations': {'16': ['ship +'], '21': ['trash']}}",,0,0,0,1,0,0,0,0,0
2595,888608,máy đẹp shop cầm sản_phẩm bề_ngoài máy mới_tinh test ứng_dụng hoạt_động ổn_định màu_sắc rực_rỡ cảm_ứng lướt êm_ái camera chụp ảnh nét hài_lòng sản_phẩm shop giao hàng uy_tín đúng hẹn chất_lượng đúng như quảng_cáo 5,"[{'label': 344, 'user': 15}, {'label': 342, 'user': 15}, {'label': 334, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 2691, 'comment': 'Máy quá đẹp shop ơi, cầm sản phẩm trong tay thật thích, bề ngoài máy mới tinh test qua các ứng dụng hoạt động rất ổn định, màu sắc rực rỡ, cảm ứng lướt êm ái, camera trước sau chụp ảnh rất nét, thật là hài lòng với sản phẩm, shop giao hàng uy tín đúng hẹn chất lượng đúng như quảng cáo, 5 sao luôn', 'annotations': {'16': ['ship +', 'cấu hình +', 'hiệu năng +', 'mẫu mã +'], '21': ['hiệu năng +', 'cấu hình +', 'mẫu mã +']}}",,1,1,1,1,0,0,0,0,0
2596,888607,oki 1 tốt ủng_hộ shop,"[{'label': 331, 'user': 15}]","{'review_id': 1115, 'comment': 'Mới nhận được khá oki xài 1 thời gian để xem, nếu tốt sẽ tiếp tục ủng hộ shop', 'annotations': {'24': ['other'], '26': ['other']}}",,0,0,0,0,0,0,0,0,1
2598,888605,rẻ ngon pin 80 % chạy mượt ngoại_hình kèm sạc nhanh 18w antutu hàng hãng update android 8 mượt ủng_hộ shop,"[{'label': 332, 'user': 15}, {'label': 338, 'user': 15}, {'label': 336, 'user': 15}, {'label': 344, 'user': 15}, {'label': 342, 'user': 15}]","{'review_id': 1624, 'comment': 'Vừa rẻ vừa ngon, pin 80%, chạy khá mượt, ngoại hình mới, có kèm sạc nhanh 18W, antutu 122k-138k, hàng chính hãng, update đc lên Android 8 mượt. Sẽ tiếp tục ủng hộ shop', 'annotations': {'26': ['chính hãng +', 'phụ kiện +', 'mẫu mã +', 'hiệu năng +', 'giá +'], '24': ['chính hãng +', 'phụ kiện +', 'mẫu mã +', 'hiệu năng +']}}",,0,1,1,0,1,1,0,1,0
2599,888604,sản_phẩm nguyên kiện tiền,"[{'label': 338, 'user': 15}, {'label': 336, 'user': 15}]","{'review_id': 827, 'comment': 'Sản phẩm nguyên kiện, đáng tiền.', 'annotations': {'18': ['chính hãng +'], '22': ['phụ kiện +']}}",,0,0,0,0,0,1,0,1,0
2600,888603,hàng chuẩn yên_tâm 💯,"[{'label': 330, 'user': 15}]","{'review_id': 243, 'comment': 'Hàng chuẩn , yên tâm 💯💯💯💯', 'annotations': {'18': ['trash'], '22': ['trash']}}",,0,0,0,0,0,0,0,0,0
2602,888601,sản_phẩm cũ_kĩ giá tiền không hợp_lí,"[{'label': 345, 'user': 15}, {'label': 333, 'user': 15}, {'label': 341, 'user': 15}]","{'review_id': 920, 'comment': 'Sản phẩm đã rất cũ kĩ. Giá tiền không hợp lí', 'annotations': {'18': ['mẫu mã -', 'giá -'], '22': ['dịch vụ -', 'giá -']}}",,0,1,0,0,1,0,1,0,0
2603,888600,sản_phẩm tốt chất_lượng đúng như shop quảng_bá chức_năng hoạt_động tốt ổn_định màu_sắc rực_rỡ cảm_ứng nhạy lướt êm_ái pin vừa_ý hài_lòng sản_phẩm chị_em an_tâm sản_phẩm shop,"[{'label': 342, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 2553, 'comment': 'Sản phẩm rất tốt, chất lượng đúng như shop quảng bá, các chức năng hoạt động tốt ổn định, màu sắc rực rỡ, cảm ứng nhạy lướt êm ái, pin thật trâu,mình vừa ý và hài lòng với sản phẩm của shop,anh chị em nên an tâm khi sử dụng sản phẩm của shop', 'annotations': {'16': ['cấu hình +', 'hiệu năng +'], '21': ['cấu hình +']}}",,1,0,1,0,0,0,0,0,0
2604,888599,nguyên niêm_phong nguyên tem kích_hoạt bảo_hành điện_tử hàng cực bọc vô_cùng chắn đặt_hàng shop liên_hệ nhắn lưu_ý rỏ đồng_ý shop mal 7 test máy dịp mua không khuyến_mãi không ?,"[{'label': 338, 'user': 15}, {'label': 340, 'user': 15}, {'label': 344, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 2694, 'comment': 'Nguyên seal ,nguyên tem ,đã kích hoạt bảo hành điện tử 28/9/2020,giao hàng cực nhanh,bao bọc vô cùng chắn chắn,khi đặt hàng Shop liên hệ lại ngay qua tin nhắn ,với những lưu ý rỏ ràng,nếu đồng ý đặt hàng.đúng Shop mall cho 7 ngày test máy.có dịp lần sau mua lại ,không biết được khuyến mãi gì không?', 'annotations': {'16': ['dịch vụ +', 'mẫu mã +', 'ship +', 'chính hãng +'], '21': ['dịch vụ +', 'ship +', 'mẫu mã +', 'chính hãng +']}}",,0,1,0,1,0,1,1,0,0
2605,888598,đt cơ_bản to kinh nhẹ hợp đt phụ,"[{'label': 331, 'user': 15}]","{'review_id': 1486, 'comment': 'ĐT dùng cơ bản, to kinh nhưng khá nhẹ. Dùng hợp làm ĐT phụ.', 'annotations': {'26': ['other'], '24': ['other']}}",,0,0,0,0,0,0,0,0,1
2606,888597,máy tương_đối ưng_ý,"[{'label': 344, 'user': 15}, {'label': 330, 'user': 15}]","{'review_id': 2209, 'comment': 'Máy còn tương đối mới. Rất ưng ý', 'annotations': {'16': ['mẫu mã +'], '21': ['trash']}}",,0,1,0,0,0,0,0,0,0
2607,888596,máy_ngon nguyên áp không một vết xước giao hàng siêu nhanh shop phục_vụ siêu tốt màu trắng màu vàng cố_gắng giao màu ok máy pik chất_lượng,"[{'label': 340, 'user': 15}, {'label': 344, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 2039, 'comment': 'Máy ngon, nguyên áp, không một vết xước, giao hàng siêu nhanh, shop phục vụ siêu tốt, nói mình hết màu trắng mình chọn lại màu vàng nhưng vẫn cố gắng giao cho mình màu trắng.shop quá ok. Còn máy sử dụng lâu mới pik chất lượng', 'annotations': {'21': ['dịch vụ +', 'ship +', 'mẫu mã +'], '16': ['dịch vụ +', 'mẫu mã +', 'ship +']}}",,0,1,0,1,0,0,1,0,0
2608,888595,giá sản_phẩm tốt ngoại_hình thiết_kế đẹp màn_hình đẹp hiển_thị sắc nét câú hình mạnh giá tiền game mượt không giật lag âm_thanh chụp hình đẹp shop rep nhắn nhanh nhiệt_tình tóm giá ổn ủng_hộ shop đơn hàng 5s,"[{'label': 346, 'user': 15}, {'label': 332, 'user': 15}, {'label': 340, 'user': 15}, {'label': 344, 'user': 15}, {'label': 342, 'user': 15}]","{'review_id': 1528, 'comment': 'Mức giá của sản phẩm rất tốt. Ngoại hình thiết kế đẹp, màn hình đẹp, hiển thị sắc nét câú hình mạnh so với giá tiền. chơi game mượt không bị giật, lag.  âm thanh hay, chụp hình đẹp, thêm nữa shop rep tin nhắn nhanh và nhiệt tình. Tóm lại với giá này mình thấy rất ổn.Sẽ  ủng hộ Shop ở đơn hàng sau.5s', 'annotations': {'26': ['dịch vụ +', 'mẫu mã +', 'cấu hình +', 'hiệu năng +', 'giá +'], '24': ['dịch vụ +', 'hiệu năng +', 'cấu hình +', 'mẫu mã +']}}",,1,1,1,0,1,0,1,0,0
2609,888594,đóng_gói kỹ hàng nguyên seal hàng hãng oke lắm,"[{'label': 338, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 276, 'comment': 'Đóng gói kỹ, hàng nhận nguyên seal. Hàng chính hãng ok lắm...', 'annotations': {'18': ['chính hãng +', 'ship +'], '22': ['chính hãng +']}}",,0,0,0,1,0,1,0,0,0
2610,888593,cảm_ứng không mượt bấm không nhảy lung_tung đổi hàng shop không trả_lời chất_lượng sản_phẩm tệ,"[{'label': 347, 'user': 15}, {'label': 341, 'user': 15}]","{'review_id': 1551, 'comment': 'Cảm ứng không mượt, bấm khi được khi không, có khi tự nhảy lung tung .muốn đổi hàng mà shop không trả lời, chất lượng sản phẩm quá tệ.', 'annotations': {'26': ['dịch vụ -', 'cấu hình -'], '24': ['dịch vụ -', 'cấu hình -']}}",,1,0,0,0,0,0,1,0,0
2611,888592,loa nghe 8 / 10 keo hở tí không trầy xướt tốt,"[{'label': 337, 'user': 15}, {'label': 331, 'user': 15}]","{'review_id': 230, 'comment': 'Loa dưới nghe nhỏ hơn trên 8/10, keo hở tí, ko trầy xướt và mọi thứ tốt', 'annotations': {'18': ['other'], '22': ['phụ kiện -']}}",,0,0,0,0,0,0,0,1,1
2612,888591,1 tuần shop không chê máy hình_thức đẹp trầy_xước ít như mạng ap rác ( tải tool mạng xoá ) chip snap 820 nóng nhanh xung lag mua máy phụ nghe gọi nhẹ_nhàng đc,"[{'label': 344, 'user': 15}, {'label': 343, 'user': 15}, {'label': 341, 'user': 15}]","{'review_id': 904, 'comment': 'Đánh giá sau 1 tuần sử dụng. Shop ko có gì để chê. Máy hình thức đẹp, trầy xước rất ít, gần như mới. Bản nhà mạng app rác nhiều (có thể tải tool trên mạng xoá). Chip snap 820 nóng rất nhanh, gây tình trạng giảm xung, rất lag, mua về làm máy phụ nghe gọi, xem Youtube, Facebook nhẹ nhàng thì đc.', 'annotations': {'18': ['dịch vụ -', 'mẫu mã +'], '22': ['hiệu năng -', 'mẫu mã +']}}",,0,1,1,0,0,0,1,0,0
2613,888590,shop giao hàng hãng nguyên niêm_phong cộng đúng màu 1 chất_lượng 😊,"[{'label': 338, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 63, 'comment': 'Shop giao hàng nhanh.\nMáy chính hãng nguyên seal + đúng màu đã đặt.\nĐể dùng 1 thời gian đã rồi đánh giá chất lượng sau 😊', 'annotations': {'18': ['chính hãng +', 'ship +'], '22': ['chính hãng +', 'ship +']}}",,0,0,0,1,0,1,0,0,0
2614,888589,shop làm_ăn như lol mua máy giao máy 😡 làm_ăn bất_uy_tín,"[{'label': 341, 'user': 15}]","{'review_id': 2728, 'comment': 'Shop lm ăn như lol ... Mua máy này giao máy nọ 😡 lm ăn bất uy tín', 'annotations': {'16': ['dịch vụ -'], '21': ['dịch vụ -']}}",,0,0,0,0,0,0,1,0,0
2615,888588,hàng shop giao hàng nhanh máy tốt ưng lắm ng,"[{'label': 334, 'user': 15}]","{'review_id': 2242, 'comment': 'Đã nhận dc hàng. Shop giao hàng rất nhanh. Máy rất tốt. Ưng lắm mọi ng à', 'annotations': {'16': ['ship +'], '21': ['ship +']}}",,0,0,0,1,0,0,0,0,0
2616,888587,sản_phẩm tốt shop phục_vụ chu_đáo giao hàng nhanh mẹ không ảnh sản_phẩm,"[{'label': 340, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 1318, 'comment': 'Sản phẩm tốt, dễ sử dụng, shop phục vụ chu đáo, giao hàng nhanh, mình đưa cho mẹ dùng nên k có ảnh sản phẩm', 'annotations': {'24': ['ship +', 'dịch vụ +'], '26': ['ship +', 'dịch vụ +']}}",,0,0,0,1,0,0,1,0,0
2617,888586,đẹp shop sản_phẩm_chất_lượng đúng như quảng_cáo chức_năng cơ_bản ổn_định màn_hình đẹp cảm_ứng nhạy lướt êm_ái cấu_hình mạnh_mẽ đồng_tiền giới_thiệu bạn_bè người_thân ủng_hộ shop,"[{'label': 344, 'user': 15}, {'label': 342, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 1697, 'comment': 'Quá đẹp, shop làm mình bất ngờ Quá, sản phẩm chất lượng đúng như quảng cáo, các chức năng cơ bản rất ổn định, màn hình sáng đẹp cảm ứng nhạy, lướt êm ái, cấu hình mạnh mẽ, thật đáng đồng tiền, mình sẽ giới thiệu bạn bè người thân ủng hộ shop,', 'annotations': {'26': ['cấu hình +', 'hiệu năng +', 'mẫu mã +'], '24': ['hiệu năng +', 'cấu hình +', 'mẫu mã +']}}",,1,1,1,0,0,0,0,0,0
2618,888585,good không_thể chê nhanh_nhạy mượt_mà pin trâu,"[{'label': 330, 'user': 15}, {'label': 342, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 943, 'comment': 'Good. Không thể chê vào đâu được. Nhanh nhạy, mượt mà, pin quá trâu.', 'annotations': {'18': ['cấu hình +', 'hiệu năng +'], '22': ['trash']}}",,1,0,1,0,0,0,0,0,0
2620,888583,hàng ngon tuột pin nhanh ko,"[{'label': 347, 'user': 15}]","{'review_id': 1235, 'comment': 'Hàng ngon. Nhưng tuột pin nhanh. Ko biết vì sao', 'annotations': {'24': ['cấu hình -'], '26': ['cấu hình -']}}",,1,0,0,0,0,0,0,0,0
2621,888582,đầu mua vsmart chưa đầy_đủ phụ_kiện tầm giá ổn,"[{'label': 332, 'user': 15}, {'label': 336, 'user': 15}]","{'review_id': 2479, 'comment': 'Lần đầu mua của Vsmart chưa bao giờ thấy đầy đủ phụ kiện như vậy. Tầm giá này thế là quá ổn rồi.', 'annotations': {'16': ['giá +', 'phụ kiện +'], '21': ['giá +', 'phụ kiện +']}}",,0,0,0,0,1,0,0,1,0
2622,888581,túi chống sốc dày_dặn đẹp ! mặc_dù shop giao hàng đi chất_lượng túi chống sốc hài_lòng,"[{'label': 336, 'user': 15}, {'label': 331, 'user': 15}]","{'review_id': 78, 'comment': 'Túi chống sốc dày dặn, đẹp! Mặc dù shop giao hàng thiếu, phải đặt đi đặt lại nhưng chất lượng của túi chống sốc thì vẫn khiến mình khá hài lòng', 'annotations': {'18': ['other'], '22': ['phụ kiện +']}}",,0,0,0,0,0,0,0,1,1
